"zipcode","neighbour"
"97007","97008"
"97007","97123"
"97007","97140"
"97007","97223"
"97008","97005"
"97008","97007"
"97008","97223"
"97009","97019"
"97009","97022"
"97009","97045"
"97009","97055"
"97009","97080"
"97009","97089"
"97011","97049"
"97011","97055"
"97011","97067"
"97013","97002"
"97013","97032"
"97013","97038"
"97013","97042"
"97013","97045"
"97013","97068"
"97013","97070"
"97013","97071"
"97014","97019"
"97015","97027"
"97015","97045"
"97015","97086"
"97015","97089"
"97015","97222"
"97015","97267"
"97016","97048"
"97016","97064"
"97016","97103"
"97016","97138"
"97016","98612"
"97016","98632"
"97017","97004"
"97017","97023"
"97017","97038"
"97017","97042"
"97018","97051"
"97018","97054"
"97018","98674"
"97019","97009"
"97019","97014"
"97019","97055"
"97019","97060"
"97019","97080"
"97020","97002"
"97020","97032"
"97021","97029"
"97021","97037"
"97021","97058"
"97021","97063"
"97022","97009"
"97022","97023"
"97022","97045"
"97022","97055"
"97023","97004"
"97023","97017"
"97023","97022"
"97023","97045"
"97023","97055"
"97023","97067"
"97024","97030"
"97024","97060"
"97024","98607"
"97024","97230"
"97026","97071"
"97026","97114"
"97026","97137"
"97026","97303"
"97026","97304"
"97026","97305"
"97026","97362"
"97027","97015"
"97027","97045"
"97027","97068"
"97027","97267"
"97028","97041"
"97028","97049"
"01745","01772"
"01745","01721"
"01745","01701"
"01745","01702"
"01746","01770"
"01746","02053"
"01746","02054"
"01746","01721"
"01746","01748"
"01746","01757"
"01747","02019"
"01747","01756"
"01747","01757"
"01747","01568"
"01748","01772"
"01748","01721"
"01748","01746"
"01748","01757"
"01748","01568"
"01748","01581"
"01749","01775"
"01749","01776"
"01749","01740"
"01749","01752"
"01749","01503"
"01752","01772"
"01752","01776"
"01752","01749"
"01752","01503"
"01752","01532"
"01752","01701"
"01754","01775"
"01754","01776"
"01754","01720"
"01754","01742"
"01756","02019"
"01756","01747"
"01756","01504"
"01756","01529"
"01756","01534"
"01756","01568"
"01756","01569"
"01757","02019"
"01757","02053"
"01757","01746"
"01757","01747"
"01757","01748"
"01757","01568"
"06754","06796"
"06754","06757"
"06754","06759"
"06754","06777"
"06754","06785"
"06754","06069"
"06754","06750"
"06755","06757"
"06755","06776"
"06755","06784"
"06755","06785"
"06756","06790"
"06756","06796"
"06756","06759"
"06756","06031"
"06756","06058"
"06757","06754"
"06757","06755"
"06757","06776"
"06757","06777"
"06757","06784"
"06757","06785"
"06757","06069"
"06757","12592"
"06757","12594"
"06759","06790"
"06759","06791"
"06759","06796"
"06759","06754"
"06759","06756"
"06759","06763"
"06759","06778"
"06759","06787"
"06759","06750"
"06762","06795"
"06762","06798"
"06762","06478"
"06762","06488"
"06762","06770"
"06762","06708"
"06763","06793"
"06763","06794"
"06763","06795"
"06763","06759"
"06763","06777"
"06763","06787"
"06763","06750"
"06763","06751"
"06763","06758"
"06770","06524"
"06770","06478"
"06770","06762"
"06770","06706"
"06770","06708"
"06770","06712"
"06770","06403"
"06776","06812"
"06776","06794"
"06776","06804"
"06776","06755"
"06776","06757"
"06776","06777"
"06776","06783"
"06776","06784"
"06776","06785"
"06776","06752"
"06777","06794"
"06777","06754"
"06777","06757"
"06777","06763"
"06777","06776"
"06777","06785"
"06777","06750"
"06778","06791"
"06778","06759"
"06778","06787"
"38645","38646"
"38645","38964"
"38645","38639"
"38645","38643"
"38645","38614"
"38645","38617"
"40121","40155"
"40121","40160"
"40121","40177"
"40140","42712"
"40140","42724"
"40140","40144"
"40140","40145"
"40140","40146"
"40140","40115"
"40142","40146"
"40142","40108"
"40142","40117"
"40142","40175"
"40142","40176"
"48054","48063"
"48054","48023"
"48054","48064"
"48054","48079"
"48054","48039"
"32055","32024"
"32055","32025"
"32055","32072"
"32055","32094"
"32055","32096"
"35040","35007"
"35040","35046"
"35040","35051"
"35040","35085"
"35040","35115"
"35040","35143"
"38646","38670"
"38646","38645"
"38646","38639"
"38646","38606"
"38646","38643"
"38646","38617"
"38646","38621"
"38646","38623"
"32058","32234"
"32058","32026"
"32058","32063"
"32058","32083"
"32058","32091"
"32058","32040"
"48059","48450"
"48059","48049"
"48059","48060"
"48059","48032"
"40143","47520"
"40143","40144"
"40143","40146"
"40143","40152"
"40143","40111"
"40143","40119"
"40143","40170"
"40143","40171"
"40143","40178"
"38647","38629"
"38647","38683"
"38647","38603"
"38647","38642"
"38647","38039"
"38647","38057"
"38647","38067"
"60025","60714"
"60025","60077"
"60025","60091"
"60025","60093"
"60025","60026"
"60025","60029"
"60025","60016"
"60025","60053"
"60025","60056"
"60025","60062"
"40144","40140"
"40144","40143"
"40144","40145"
"40144","40146"
"40144","40176"
"40144","40178"
"40145","42712"
"40145","42754"
"40145","40140"
"40145","40144"
"40145","40178"
"60026","60025"
"60026","60062"
"38650","38633"
"38650","38652"
"38650","38659"
"38650","38610"
"38650","38627"
"60029","60077"
"60029","60025"
"60029","60053"
"40146","40140"
"40146","40142"
"40146","40143"
"40146","40144"
"40146","40115"
"40146","40171"
"40146","40175"
"40146","40176"
"35042","36756"
"35042","36792"
"35042","36793"
"35042","35184"
"35042","35034"
"35042","35035"
"35042","35456"
"32059","32052"
"32059","32053"
"32059","32060"
"32059","32066"
"32059","32340"
"32059","32350"
"03579","03576"
"03579","03588"
"03579","03592"
"03579","03597"
"03579","04216"
"03579","04261"
"03579","04936"
"03579","04964"
"03579","04970"
"03901","03906"
"03901","03868"
"03901","03869"
"03901","03878"
"03901","03908"
"03901","04027"
"67574","67523"
"67574","67529"
"67574","67547"
"67574","67550"
"67574","67559"
"67574","67575"
"67583","67514"
"67583","67576"
"67583","67578"
"67583","67581"
"67583","67035"
"67583","67066"
"67583","67124"
"67584","67515"
"67584","67518"
"67584","67560"
"67584","67631"
"67584","67736"
"67584","67752"
"67584","67839"
"67584","67572"
"45891","45874"
"45891","45886"
"45891","45898"
"45891","45832"
"45891","45833"
"45891","45849"
"45891","45894"
"45891","45863"
"45894","45874"
"45894","45882"
"45894","45887"
"45894","45833"
"45894","45838"
"45894","45862"
"45894","45891"
"45856","43516"
"45856","43524"
"45856","43548"
"45856","45831"
"45856","45875"
"45856","45858"
"45856","45864"
"45858","43516"
"45858","45889"
"45858","45840"
"45858","45875"
"45858","45856"
"45858","45872"
"45859","45812"
"45863","45827"
"45863","45833"
"45863","45844"
"45863","45849"
"45863","45891"
"45864","45831"
"45864","45875"
"45864","45856"
"45865","45845"
"45865","45860"
"45865","45869"
"45865","45302"
"45865","45365"
"45866","45822"
"45867","45890"
"45867","45814"
"45867","45843"
"45867","43316"
"45867","43359"
"45868","45817"
"45868","45840"
"45868","45875"
"45868","45877"
"45868","45881"
"45869","45885"
"45869","45822"
"45869","45860"
"45869","45865"
"45869","45871"
"45869","45302"
"45869","45306"
"45870","45895"
"45870","43331"
"45871","45885"
"45871","45895"
"45871","45869"
"45871","45306"
"45872","43511"
"45872","43516"
"45872","43529"
"45872","45889"
"45872","44817"
"45872","45858"
"45872","43413"
"06492","06450"
"06492","06451"
"06492","06455"
"06492","06472"
"06492","06473"
"06492","06518"
"06492","06422"
"06492","06410"
"06498","06442"
"06498","06475"
"06498","06417"
"06498","06419"
"06498","06426"
"06498","06413"
"06510","06511"
"06510","06519"
"06511","06510"
"06511","06512"
"06511","06513"
"06511","06514"
"06511","06515"
"06511","06516"
"06511","06517"
"06511","06519"
"06512","06471"
"06512","06511"
"06512","06513"
"06512","06519"
"06512","06405"
"06513","06471"
"06513","06472"
"06513","06473"
"06513","06511"
"06513","06512"
"06513","06517"
"06514","06524"
"06514","06525"
"06514","06511"
"06514","06515"
"06514","06517"
"06514","06518"
"06515","06525"
"06515","06477"
"06515","06511"
"06515","06514"
"06515","06516"
"06516","06460"
"06516","06477"
"06516","06511"
"06516","06515"
"06516","06519"
"06517","06473"
"06517","06511"
"06517","06513"
"06517","06514"
"06517","06518"
"06518","06524"
"06518","06473"
"06518","06492"
"06518","06514"
"06518","06517"
"06518","06410"
"06519","06510"
"06519","06511"
"06519","06512"
"06519","06516"
"03110","03102"
"03110","03103"
"03110","03031"
"03110","03045"
"03110","03054"
"03110","03070"
"03215","03227"
"03215","03251"
"03215","03259"
"03215","03285"
"03215","03818"
"03215","03886"
"03216","03230"
"03216","03231"
"03216","03235"
"03216","03243"
"03216","03268"
"03216","03278"
"03216","03287"
"03217","03226"
"03217","03245"
"03217","03256"
"03217","03264"
"03218","03225"
"03218","03237"
"03218","03263"
"03218","03837"
"03218","03884"
"03220","03224"
"03220","03237"
"03220","03246"
"03220","03249"
"03220","03269"
"03220","03276"
"03220","03307"
"03221","03752"
"03221","03242"
"03221","03244"
"03221","03255"
"03221","03260"
"03221","03273"
"03221","03278"
"03221","03280"
"03222","03230"
"03222","03240"
"03222","03241"
"03222","03741"
"03222","03243"
"03222","03256"
"03222","03264"
"03223","03227"
"03223","03245"
"03223","03262"
"03223","03264"
"03223","03266"
"03223","03279"
"03223","03282"
"03223","03285"
"03224","03220"
"03224","03276"
"03224","03301"
"03224","03303"
"03224","03307"
"03225","03218"
"03225","03809"
"03225","03835"
"03225","03837"
"03225","03855"
"03225","03884"
"03226","03217"
"03226","03227"
"03226","03245"
"03226","03253"
"03226","03254"
"03226","03256"
"03227","03215"
"03227","03223"
"03227","03226"
"03227","03245"
"03227","03254"
"03227","03259"
"03227","03285"
"03227","03883"
"79911","79835"
"79911","79912"
"79912","79835"
"79912","79902"
"79912","79904"
"79912","79911"
"79912","79922"
"79912","79930"
"79912","79932"
"79912","79934"
"79915","79905"
"79915","79907"
"79915","79925"
"79915","79935"
"79916","79906"
"79916","79908"
"79920","79930"
"79922","79901"
"79922","79902"
"79922","79912"
"79922","79932"
"79922","88008"
"79922","88063"
"79924","79904"
"79924","79908"
"79924","79934"
"79925","79903"
"79925","79905"
"79925","79906"
"79925","79907"
"79925","79908"
"79925","79915"
"79925","79935"
"79925","79936"
"79927","79836"
"79927","79849"
"79927","79907"
"79927","79928"
"79928","79836"
"79928","79838"
"79928","79907"
"79928","79927"
"79928","79936"
"79928","79938"
"79930","79902"
"79930","79903"
"79930","79904"
"79930","79906"
"79930","79912"
"79930","79920"
"79932","79835"
"79932","79912"
"79932","79922"
"79932","88008"
"79932","88021"
"79932","88063"
"79934","79904"
"79934","79912"
"79934","79924"
"79934","88081"
"79935","79907"
"79935","79915"
"79935","79925"
"79935","79936"
"79936","79907"
"79936","79908"
"79936","79925"
"79936","79928"
"79936","79935"
"79936","79938"
"79938","79928"
"79938","79936"
"79942","76943"
"00801","00802"
"00802","00801"
"00820","00850"
"00820","00851"
"00820","00823"
"00820","00824"
"00823","00850"
"00823","00820"
"00824","00820"
"00830","00831"
"11225","11226"
"11225","11238"
"11225","11203"
"11225","11213"
"11225","11216"
"11226","11225"
"11226","11230"
"11226","11203"
"11226","11210"
"11226","11218"
"11228","11204"
"11228","11209"
"11228","11214"
"11228","11219"
"11228","11220"
"11228","11425"
"11229","11230"
"11229","11234"
"11229","11235"
"11229","11210"
"11229","11223"
"11230","11226"
"11230","11229"
"11230","11204"
"11230","11210"
"11230","11218"
"11230","11223"
"11231","11201"
"11231","11215"
"11231","11217"
"11232","11215"
"11232","11219"
"11232","11220"
"11233","11207"
"11233","11212"
"11233","11213"
"11233","11216"
"11233","11221"
"62070","62045"
"62070","62053"
"62074","62069"
"62074","62086"
"62074","62088"
"62074","62091"
"62074","62097"
"62074","62001"
"62074","62275"
"62074","62058"
"53916","53039"
"53916","53922"
"53916","53925"
"53916","53932"
"53916","53933"
"53916","53956"
"53916","53557"
"53916","53579"
"53919","53931"
"53919","53946"
"53919","53963"
"53919","54971"
"53919","54974"
"53920","53930"
"53920","53952"
"53920","53965"
"53920","53901"
"53922","53032"
"53922","53039"
"53922","53050"
"53922","53916"
"53922","53933"
"53922","53963"
"62075","62032"
"62075","62076"
"62075","62080"
"62075","62083"
"62075","62538"
"62075","62094"
"62075","62546"
"62075","62553"
"62075","62557"
"62075","62560"
"62075","62011"
"62075","62015"
"62075","62051"
"62076","62075"
"62076","62083"
"62077","62049"
"62077","62086"
"62077","62091"
"62077","62019"
"62078","62050"
"62078","62082"
"62079","62063"
"62079","62685"
"62079","62012"
"62079","62052"
"53923","53926"
"53923","53932"
"53923","53935"
"53923","53946"
"53923","53954"
"53923","53956"
"53923","53960"
"62080","62431"
"62080","62414"
"62080","62418"
"62080","62422"
"62080","62075"
"62080","62553"
"62080","62011"
"62080","62471"
"53924","53937"
"53924","53941"
"53924","53968"
"53924","54634"
"53924","53581"
"62081","62044"
"62081","62630"
"62081","62063"
"62081","62016"
"62081","62054"
"62082","62044"
"62082","62050"
"62082","62638"
"62082","62663"
"62082","62078"
"62082","62668"
"62082","62674"
"62082","62092"
"62082","62694"
"62082","62610"
"62083","62075"
"62083","62076"
"62083","62557"
"53925","53916"
"53925","53928"
"53925","53932"
"53925","53960"
"53925","53559"
"53925","53579"
"53925","53590"
"53925","53594"
"62084","62025"
"62084","62048"
"62084","62087"
"62084","62095"
"62085","62088"
"62085","62009"
"53926","53923"
"53926","53939"
"53926","53946"
"53926","53949"
"53926","53954"
"53928","53925"
"53928","53960"
"24246","24219"
"24248","37724"
"24248","37752"
"24248","37879"
"24248","24281"
"24248","40831"
"24248","40856"
"24248","40965"
"24250","24244"
"24250","24245"
"24250","24251"
"24251","37873"
"24251","37642"
"24251","37660"
"24251","37665"
"24251","24244"
"24251","24245"
"24251","24250"
"24251","24258"
"24251","24271"
"24251","24290"
"24256","41522"
"24256","24607"
"24256","24614"
"24256","24628"
"24256","24217"
"24256","24220"
"24256","24226"
"24256","24228"
"24256","24237"
"24256","24656"
"24258","37617"
"24258","37660"
"24258","24202"
"24258","24251"
"24258","24266"
"24258","24270"
"24258","24271"
"24260","24609"
"24260","24631"
"24260","24646"
"24260","24649"
"24260","24217"
"24260","24225"
"24260","24239"
"24260","24266"
"24260","24280"
"24260","24656"
"24263","37869"
"24263","37879"
"24263","24221"
"24263","24244"
"24263","24277"
"24263","24281"
"24263","40820"
"24263","40831"
"24265","24216"
"24265","24219"
"24265","24243"
"24265","24277"
"24265","24282"
"24265","40843"
"24265","40927"
"24266","24609"
"24266","24210"
"24266","24224"
"24266","24225"
"24266","24258"
"24266","24260"
"24266","24270"
"24266","24271"
"24266","24280"
"24266","24370"
"24269","24226"
"24269","24228"
"24269","24230"
